community_id,product_id,community_size
204,354742,20
204,361070,20
204,369475,20
204,373680,20
204,444683,20
204,495664,20
204,496329,20
204,544957,20
205,176,8
205,131232,8
205,132531,8
205,132725,8
205,201855,8
205,321841,8
205,347858,8
205,533157,8
206,33492,14
206,65243,14
206,65513,14
206,98112,14
206,124351,14
206,141157,14
206,258162,14
206,292574,14
206,346811,14
206,406477,14
206,430451,14
206,495620,14
206,521772,14
206,541076,14
207,67554,17
207,67555,17
207,130970,17
207,162263,17
207,171940,17
207,199941,17
207,204174,17
207,204177,17
207,215668,17
207,540481,17
207,542439,17
207,542860,17
207,542948,17
207,542949,17
207,543262,17
207,543633,17
207,543634,17
208,18946,16
208,21193,16
208,74639,16
208,133887,16
208,151531,16
208,241574,16
208,297110,16
208,345863,16
208,382408,16
208,410106,16
208,426827,16
208,428152,16
208,445944,16
208,450706,16
208,451372,16
208,505600,16
209,180712,8
209,234292,8
209,288126,8
209,304564,8
209,331974,8
209,356196,8
209,364176,8
209,380137,8
210,62813,16
210,67412,16
210,87694,16
210,116840,16
210,199841,16
210,213022,16
210,235471,16
210,255529,16
210,261886,16
210,270591,16
210,327390,16
210,338053,16
210,377548,16
210,522428,16
210,530854,16
210,540364,16
211,37888,19
211,72095,19
211,84026,19
211,122929,19
211,135302,19
211,143438,19
211,151254,19
211,154047,19
211,166536,19
211,183883,19
211,235822,19
211,239656,19
211,371709,19
211,384060,19
211,395085,19
211,418134,19
211,448074,19
211,511373,19
211,526595,19
212,151034,4
212,335156,4
212,420358,4
212,525734,4
213,43606,9
213,50157,9
213,103921,9
213,134935,9
213,225654,9
213,368947,9
213,447988,9
213,452260,9
213,517606,9
214,73,18
214,42018,18
214,76984,18
214,142583,18
214,258139,18
214,261014,18
214,261046,18
214,279516,18
214,345111,18
214,369214,18
214,386868,18
214,393723,18
214,417573,18
214,451459,18
214,483855,18
214,509112,18
214,511743,18
214,516766,18
215,36205,18
215,52427,18
215,62450,18
215,83103,18
215,91182,18
215,128125,18
215,157901,18
215,211039,18
215,233672,18
215,240238,18
215,258449,18
215,281286,18
215,309044,18
215,326947,18
215,373693,18
215,385739,18
215,402937,18
215,498730,18
216,24373,14
216,147147,14
216,166545,14
216,179036,14
216,194405,14
216,200385,14
216,293109,14
216,321887,14
216,331333,14
216,362479,14
216,402718,14
216,509637,14
216,527614,14
216,535503,14
217,14981,21
217,48053,21
217,69831,21
217,74852,21
217,113192,21
217,117923,21
217,171689,21
217,199263,21
217,233859,21
217,338338,21
217,350418,21
217,352692,21
217,362572,21
217,367645,21
217,368169,21
217,376699,21
217,389494,21
217,391528,21
217,432983,21
217,504792,21
217,524891,21
218,41073,12
218,112127,12
218,154604,12
218,155103,12
218,257317,12
218,260946,12
218,424559,12
218,424569,12
218,468139,12
218,477281,12
218,539078,12
218,540627,12
219,10596,9
219,10598,9
219,10599,9
219,10609,9
219,10613,9
219,10627,9
219,59821,9
219,118088,9
219,535420,9
220,70863,23
220,83615,23
220,91645,23
220,95788,23
220,102898,23
220,108191,23
220,134064,23
220,158928,23
220,192759,23
220,230977,23
220,255781,23
220,259921,23
220,286322,23
220,292712,23
220,301086,23
220,317602,23
220,341644,23
220,353273,23
220,377255,23
220,386664,23
220,437385,23
220,442207,23
220,453395,23
221,4804,23
221,26284,23
221,49697,23
221,50459,23
221,66802,23
221,68659,23
221,84512,23
221,91726,23
221,123900,23
221,170107,23
221,266583,23
221,320914,23
221,354669,23
221,376458,23
221,416072,23
221,417848,23
221,424287,23
221,486252,23
221,503239,23
221,518091,23
221,526735,23
221,532709,23
221,539791,23
222,30582,15
222,47276,15
222,53958,15
222,61182,15
222,98764,15
222,137182,15
222,163495,15
222,220010,15
222,228881,15
222,337558,15
222,342258,15
222,364790,15
222,376494,15
222,421426,15
222,502459,15
223,84915,20
223,143456,20
223,145526,20
223,184555,20
223,188939,20
223,223247,20
223,248775,20
223,279503,20
223,281920,20
223,321284,20
223,323559,20
223,342243,20
223,344146,20
223,360020,20
223,371631,20
223,379022,20
223,427189,20
223,437822,20
223,444728,20
223,486417,20
224,12681,7
224,26230,7
224,112668,7
224,120595,7
224,120631,7
224,280772,7
224,280779,7
225,19994,18
225,43938,18
225,45847,18
225,57643,18
225,68489,18
225,82549,18
225,103379,18
225,114756,18
225,128060,18
225,149140,18
225,177851,18
225,206831,18
225,218419,18
225,231528,18
225,300044,18
225,391504,18
225,493495,18
225,498882,18
226,38942,21
226,68149,21
226,74213,21
226,99188,21
226,108584,21
226,118620,21
226,167797,21
226,215664,21
226,226299,21
226,234546,21
226,242551,21
226,266425,21
226,267735,21
226,281259,21
226,287319,21
226,289921,21
226,337561,21
226,499727,21
226,530207,21
226,532788,21
226,538964,21
227,10539,20
227,49330,20
227,51625,20
227,157060,20
227,172940,20
227,177681,20
227,184803,20
227,193534,20
227,212245,20
227,222181,20
227,242068,20
227,247051,20
227,254528,20
227,280526,20
227,387584,20
227,403840,20
227,413495,20
227,439133,20
227,463382,20
227,472626,20
228,72095,18
228,84026,18
228,122929,18
228,135302,18
228,143438,18
228,151254,18
228,154047,18
228,166536,18
228,183883,18
228,235822,18
228,239656,18
228,371709,18
228,384060,18
228,395085,18
228,418134,18
228,448074,18
228,511373,18
228,526595,18
229,15661,24
229,42039,24
229,100918,24
229,136589,24
229,138913,24
229,234937,24
229,246362,24
229,269429,24
229,280767,24
229,287249,24
229,295524,24
229,329653,24
229,335040,24
229,338217,24
229,349247,24
229,392498,24
229,393554,24
229,414581,24
229,434865,24
229,438083,24
229,443522,24
229,462344,24
229,502147,24
229,531783,24
230,4998,25
230,6165,25
230,29915,25
230,49151,25
230,78957,25
230,83619,25
230,90239,25
230,114303,25
230,116597,25
230,164476,25
230,173377,25
230,211010,25
230,268035,25
230,336727,25
230,338919,25
230,350246,25
230,353578,25
230,371949,25
230,421174,25
230,426850,25
230,445087,25
230,469736,25
230,475281,25
230,503036,25
230,528451,25
231,19006,21
231,20353,21
231,36212,21
231,130580,21
231,147273,21
231,164738,21
231,184854,21
231,266542,21
231,267803,21
231,309698,21
231,357847,21
231,375611,21
231,414330,21
231,446541,21
231,462268,21
231,463325,21
231,465393,21
231,495135,21
231,517602,21
231,544044,21
231,544964,21
232,33895,20
232,42977,20
232,54168,20
232,58742,20
232,73243,20
232,78652,20
232,83623,20
232,85486,20
232,107856,20
232,150058,20
232,216431,20
232,218769,20
232,269236,20
232,334061,20
232,398324,20
232,454064,20
232,516184,20
232,516831,20
232,532003,20
232,544399,20
233,22787,25
233,54074,25
233,126115,25
233,184017,25
233,203229,25
233,214684,25
233,247478,25
233,316403,25
233,316430,25
233,337623,25
233,340511,25
233,344206,25
233,355712,25
233,364703,25
233,419377,25
233,433704,25
233,436828,25
233,496279,25
233,498325,25
233,505254,25
233,518807,25
233,529617,25
233,530205,25
233,535124,25
233,539013,25
234,22753,15
234,47498,15
234,84217,15
234,100084,15
234,136208,15
234,179179,15
234,185150,15
234,214023,15
234,255722,15
234,262922,15
234,359500,15
234,378414,15
234,408658,15
234,512234,15
234,530227,15
235,873,20
235,74023,20
235,140392,20
235,144252,20
235,144255,20
235,183871,20
235,206643,20
235,230601,20
235,247194,20
235,255355,20
235,260920,20
235,322563,20
235,342042,20
235,364779,20
235,366253,20
235,390081,20
235,413860,20
235,442379,20
235,465991,20
235,466634,20
236,247514,6
236,290865,6
236,319325,6
236,404306,6
236,505980,6
236,531490,6
237,53198,16
237,136177,16
237,136179,16
237,177374,16
237,237754,16
237,262450,16
237,302489,16
237,331946,16
237,354092,16
237,363419,16
237,363420,16
237,363427,16
237,363428,16
237,454459,16
237,499411,16
237,523408,16
238,29195,14
238,53482,14
238,78412,14
238,90872,14
238,103060,14
238,127731,14
238,152320,14
238,177514,14
238,277890,14
238,302328,14
238,315424,14
238,339438,14
238,407628,14
238,523802,14
239,12517,9
239,65503,9
239,139490,9
239,229173,9
239,418046,9
239,455035,9
239,493553,9
239,512945,9
239,533547,9
240,56946,11
240,80954,11
240,133099,11
240,180712,11
240,234292,11
240,288126,11
240,304564,11
240,331974,11
240,356196,11
240,364176,11
240,380137,11
241,14599,19
241,32239,19
241,73054,19
241,101295,19
241,113773,19
241,126757,19
241,138428,19
241,171491,19
241,200196,19
241,227747,19
241,243469,19
241,337503,19
241,387972,19
241,404752,19
241,443897,19
241,459971,19
241,468191,19
241,492349,19
241,497338,19
242,4767,26
242,8324,26
242,9244,26
242,9246,26
242,9247,26
242,9252,26
242,9253,26
242,9254,26
242,9277,26
242,9282,26
242,9284,26
242,10034,26
242,10035,26
242,38972,26
242,38973,26
242,38974,26
242,38977,26
242,38978,26
242,38981,26
242,38982,26
242,49756,26
242,51393,26
242,84392,26
242,106093,26
242,106103,26
242,544170,26
243,5238,24
243,25749,24
243,86910,24
243,121270,24
243,168715,24
243,168720,24
243,182430,24
243,193790,24
243,205319,24
243,228831,24
243,229510,24
243,254263,24
243,261558,24
243,309573,24
243,317603,24
243,320128,24
243,382724,24
243,406305,24
243,406909,24
243,412670,24
243,445716,24
243,471009,24
243,494860,24
243,539125,24
244,56536,25
244,75600,25
244,101909,25
244,109197,25
244,128781,25
244,153991,25
244,226654,25
244,235216,25
244,261771,25
244,278740,25
244,297896,25
244,299942,25
244,300327,25
244,312433,25
244,329881,25
244,348662,25
244,399478,25
244,487512,25
244,494261,25
244,523664,25
244,525313,25
244,531782,25
244,535205,25
244,535798,25
244,545002,25
245,51511,23
245,75966,23
245,152623,23
245,156415,23
245,172515,23
245,224878,23
245,246707,23
245,251888,23
245,261897,23
245,336439,23
245,351088,23
245,371052,23
245,436219,23
245,501512,23
245,503142,23
245,508151,23
245,510977,23
245,518809,23
245,520180,23
245,524713,23
245,526119,23
245,531909,23
245,537574,23
246,12904,26
246,18493,26
246,49830,26
246,67416,26
246,68152,26
246,78479,26
246,161796,26
246,182190,26
246,199549,26
246,221490,26
246,233927,26
246,239679,26
246,246279,26
246,246373,26
246,248522,26
246,260643,26
246,265479,26
246,326441,26
246,400566,26
246,401575,26
246,418739,26
246,422194,26
246,422369,26
246,450464,26
246,457079,26
246,540769,26
247,46196,11
247,64131,11
247,171629,11
247,187354,11
247,196726,11
247,241848,11
247,272582,11
247,358285,11
247,368269,11
247,391238,11
247,457335,11
248,29759,25
248,39537,25
248,39538,25
248,39539,25
248,39540,25
248,39542,25
248,151456,25
248,151748,25
248,151750,25
248,151751,25
248,176604,25
248,176908,25
248,218281,25
248,257397,25
248,536741,25
248,536742,25
248,542826,25
248,542867,25
248,542870,25
248,542871,25
248,542872,25
248,542874,25
248,543730,25
248,543731,25
248,543762,25
249,25094,26
249,30012,26
249,80153,26
249,117848,26
249,163200,26
249,184191,26
249,188313,26
249,205669,26
249,233405,26
249,243289,26
249,255399,26
249,284366,26
249,298966,26
249,309970,26
249,315063,26
249,315407,26
249,321687,26
249,333688,26
249,345802,26
249,369899,26
249,417663,26
249,441533,26
249,455520,26
249,526095,26
249,526608,26
249,540443,26
250,13146,25
250,13752,25
250,22979,25
250,43798,25
250,51660,25
250,87311,25
250,122728,25
250,136953,25
250,159929,25
250,225783,25
250,290347,25
250,298914,25
250,301823,25
250,316752,25
250,320545,25
250,320761,25
250,329817,25
250,352817,25
250,371837,25
250,395752,25
250,443545,25
250,459197,25
250,467827,25
250,473456,25
250,483004,25
251,3120,27
251,9869,27
251,14992,27
251,65985,27
251,101939,27
251,149432,27
251,150038,27
251,189398,27
251,203600,27
251,226912,27
251,236382,27
251,246768,27
251,276086,27
251,276847,27
251,300171,27
251,341761,27
251,362551,27
251,377304,27
251,387465,27
251,436450,27
251,442647,27
251,447700,27
251,460256,27
251,471688,27
251,504831,27
251,528926,27
251,541722,27
252,34883,23
252,55735,23
252,92489,23
252,137114,23
252,139890,23
252,175887,23
252,179969,23
252,262611,23
252,285265,23
252,294613,23
252,337785,23
252,344252,23
252,348401,23
252,360478,23
252,439377,23
252,447303,23
252,462377,23
252,466951,23
252,473834,23
252,499152,23
252,513880,23
252,519390,23
252,544127,23
253,263151,7
253,263163,7
253,263164,7
253,263165,7
253,263166,7
253,527914,7
253,527915,7
254,10734,22
254,60559,22
254,68871,22
254,86908,22
254,93789,22
254,109891,22
254,110039,22
254,182359,22
254,257779,22
254,259228,22
254,287274,22
254,309868,22
254,316084,22
254,324314,22
254,324599,22
254,350514,22
254,377757,22
254,391981,22
254,411757,22
254,443042,22
254,474028,22
254,487194,22
255,3456,22
255,9030,22
255,77482,22
255,178222,22
255,221669,22
255,223614,22
255,238357,22
255,241282,22
255,256627,22
255,274265,22
255,274270,22
255,288359,22
255,311109,22
255,317098,22
255,353933,22
255,378470,22
255,383468,22
255,394067,22
255,396413,22
255,404545,22
255,448484,22
255,504241,22
256,414,7
256,31823,7
256,265606,7
256,362149,7
256,363232,7
256,410079,7
256,501100,7
257,1637,8
257,1640,8
257,261662,8
257,544403,8
257,546316,8
257,546317,8
257,546961,8
257,546964,8
258,6633,27
258,11593,27
258,27451,27
258,27841,27
258,49271,27
258,102198,27
258,103808,27
258,124244,27
258,175208,27
258,177684,27
258,222832,27
258,247631,27
258,247703,27
258,265673,27
258,339167,27
258,346493,27
258,372073,27
258,401800,27
258,404226,27
258,404701,27
258,420400,27
258,444299,27
258,479041,27
258,482092,27
258,493075,27
258,504729,27
258,523382,27
259,122814,7
259,170619,7
259,249819,7
259,269061,7
259,334761,7
259,426274,7
259,515081,7
260,169977,23
260,174729,23
260,237477,23
260,241838,23
260,270134,23
260,274716,23
260,283188,23
260,294112,23
260,340717,23
260,382042,23
260,407032,23
260,428062,23
260,430923,23
260,431108,23
260,439717,23
260,468067,23
260,480598,23
260,482603,23
260,516030,23
260,518931,23
260,524036,23
260,529657,23
260,530354,23
261,41256,3
261,361696,3
261,361698,3
262,25094,27
262,30012,27
262,80153,27
262,117848,27
262,129164,27
262,163200,27
262,184191,27
262,188313,27
262,205669,27
262,233405,27
262,243289,27
262,255399,27
262,284366,27
262,298966,27
262,309970,27
262,315063,27
262,315407,27
262,321687,27
262,333688,27
262,345802,27
262,369899,27
262,417663,27
262,441533,27
262,455520,27
262,526095,27
262,526608,27
262,540443,27
263,197035,6
263,232842,6
263,259903,6
263,319367,6
263,344561,6
263,366254,6
264,46170,14
264,61405,14
264,67883,14
264,105792,14
264,149197,14
264,193926,14
264,205875,14
264,227789,14
264,230571,14
264,317160,14
264,320580,14
264,367309,14
264,504121,14
264,527109,14
265,79772,15
265,158573,15
265,174206,15
265,174208,15
265,285723,15
265,332943,15
265,366456,15
265,401351,15
265,401355,15
265,401357,15
265,401386,15
265,456694,15
265,483898,15
265,487550,15
265,548526,15
266,8481,27
266,14906,27
266,21046,27
266,77024,27
266,91252,27
266,95685,27
266,103400,27
266,201586,27
266,216381,27
266,242686,27
266,246761,27
266,265863,27
266,274946,27
266,281478,27
266,284295,27
266,292120,27
266,344474,27
266,423896,27
266,441658,27
266,450625,27
266,474757,27
266,480790,27
266,481279,27
266,498400,27
266,500282,27
266,506249,27
266,528442,27
267,109595,14
267,114378,14
267,114379,14
267,126430,14
267,126433,14
267,126441,14
267,132756,14
267,132763,14
267,246060,14
267,270524,14
267,545994,14
267,545995,14
267,546890,14
267,546891,14
268,90205,8
268,262847,8
268,289685,8
268,327234,8
268,332482,8
268,355280,8
268,385347,8
268,529587,8
269,32015,27
269,37761,27
269,46300,27
269,75175,27
269,87318,27
269,96760,27
269,105873,27
269,181812,27
269,192743,27
269,246879,27
269,256722,27
269,273801,27
269,284090,27
269,310207,27
269,315432,27
269,339441,27
269,340390,27
269,363712,27
269,393304,27
269,413141,27
269,413751,27
269,435303,27
269,439277,27
269,482085,27
269,489224,27
269,512110,27
269,512599,27
270,22383,30
270,51130,30
270,95025,30
270,96570,30
270,120216,30
270,122110,30
270,143298,30
270,144759,30
270,145667,30
270,145796,30
270,170852,30
270,173982,30
270,190037,30
270,205753,30
270,220940,30
270,241881,30
270,245861,30
270,251270,30
270,276303,30
270,323234,30
270,323839,30
270,343273,30
270,388820,30
270,439926,30
270,491704,30
270,502220,30
270,514234,30
270,514938,30
270,520043,30
270,544881,30
271,21599,10
271,54269,10
271,109859,10
271,129913,10
271,243402,10
271,252501,10
271,503168,10
271,504163,10
271,512878,10
271,543503,10
272,23901,26
272,54363,26
272,73719,26
272,90553,26
272,114536,26
272,128824,26
272,136590,26
272,138828,26
272,160179,26
272,170291,26
272,210653,26
272,212243,26
272,236022,26
272,266172,26
272,299023,26
272,355594,26
272,355906,26
272,376623,26
272,388080,26
272,398321,26
272,412785,26
272,435329,26
272,466444,26
272,488471,26
272,507142,26
272,532963,26
273,26594,30
273,43658,30
273,57636,30
273,91655,30
273,119305,30
273,130923,30
273,133904,30
273,138501,30
273,200956,30
273,217696,30
273,219264,30
273,220277,30
273,238708,30
273,248185,30
273,279761,30
273,280410,30
273,283793,30
273,299828,30
273,313661,30
273,317384,30
273,350642,30
273,363273,30
273,373276,30
273,396297,30
273,414043,30
273,416134,30
273,423615,30
273,458612,30
273,463809,30
273,527812,30
274,22085,30
274,64287,30
274,67454,30
274,120388,30
274,155770,30
274,170756,30
274,189109,30
274,195156,30
274,203633,30
274,207118,30
274,222584,30
274,247467,30
274,253870,30
274,271928,30
274,277405,30
274,278169,30
274,291669,30
274,301867,30
274,312146,30
274,363363,30
274,389962,30
274,419009,30
274,437660,30
274,442876,30
274,481138,30
274,483882,30
274,485105,30
274,491554,30
274,512147,30
274,528715,30
275,19043,21
275,59514,21
275,73765,21
275,143573,21
275,169293,21
275,192709,21
275,203701,21
275,205568,21
275,229736,21
275,237027,21
275,245317,21
275,255918,21
275,280211,21
275,359417,21
275,383743,21
275,390104,21
275,418481,21
275,450023,21
275,468033,21
275,490635,21
275,537626,21
276,49061,3
276,321320,3
276,360239,3
277,7563,29
277,33741,29
277,52199,29
277,55481,29
277,106336,29
277,107678,29
277,132409,29
277,168662,29
277,172464,29
277,182338,29
277,193742,29
277,219430,29
277,235945,29
277,242550,29
277,251731,29
277,261287,29
277,264806,29
277,278358,29
277,289265,29
277,301505,29
277,325454,29
277,330626,29
277,332684,29
277,332863,29
277,375365,29
277,378831,29
277,454625,29
277,507431,29
277,513578,29
278,3850,31
278,11892,31
278,12009,31
278,16912,31
278,35115,31
278,38731,31
278,76213,31
278,80999,31
278,90260,31
278,91945,31
278,105595,31
278,135311,31
278,193268,31
278,204884,31
278,229019,31
278,248070,31
278,272841,31
278,311508,31
278,332908,31
278,411035,31
278,417921,31
278,450997,31
278,456108,31
278,481877,31
278,487539,31
278,496242,31
278,498600,31
278,506866,31
278,538792,31
278,544871,31
278,546444,31
279,53349,32
279,61601,32
279,61938,32
279,64808,32
279,86455,32
279,102931,32
279,111008,32
279,132915,32
279,134831,32
279,143714,32
279,144919,32
279,145293,32
279,180095,32
279,185527,32
279,211652,32
279,231184,32
279,285880,32
279,288488,32
279,297268,32
279,299089,32
279,313355,32
279,321860,32
279,325491,32
279,334990,32
279,341978,32
279,353132,32
279,405305,32
279,409415,32
279,494077,32
279,513774,32
279,520346,32
279,524353,32
280,2641,17
280,65360,17
280,78497,17
280,84342,17
280,115070,17
280,127711,17
280,207962,17
